leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth (m),sample depth (m),percent total carbon,percent organic carbon,percent calcium carbonate (CaCO3),method code,data source code
42,372,,12,1,24.0,24.0,226.0,226.24,10.2,0.3,82.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,12,3,55.0,55.0,226.0,229.55,6.6,0.2,53.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,12,3,57.0,57.0,226.0,229.57,,,1.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,12,4,41.0,41.0,226.0,230.91,,,4.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,12,4,55.0,55.0,226.0,231.05,6.8,0.2,54.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,12,5,65.0,65.0,226.0,232.65,6.9,0.2,55.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,12,6,40.0,40.0,226.0,233.9,,,4.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,12,6,55.0,55.0,226.0,234.05,6.9,0.2,55.5,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,13,1,40.0,40.0,235.5,235.99,,,3.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,13,1,45.0,45.0,235.5,236.04,6.3,0.2,50.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,13,2,40.0,40.0,235.5,237.49,,,9.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,13,2,55.0,55.0,235.5,237.64,6.3,0.2,50.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,13,3,55.0,55.0,235.5,239.14,5.8,0.3,46.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,13,3,120.0,120.0,235.5,239.79,,,5.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,13,4,54.0,54.0,235.5,240.63,6.6,0.2,53.2,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,13,5,55.0,55.0,235.5,242.14,6.6,0.2,53.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,13,5,90.0,90.0,235.5,242.49,,,6.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,13,6,30.0,30.0,235.5,243.39,,,9.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,13,6,54.0,54.0,235.5,243.63,6.7,0.3,53.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,14,1,30.0,30.0,245.0,245.57,,,6.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,14,1,55.0,55.0,245.0,245.82,5.8,0.3,46.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,14,2,30.0,30.0,245.0,247.07,,,4.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,14,2,55.0,55.0,245.0,247.32,6.0,0.3,47.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,14,3,54.0,54.0,245.0,248.81,6.4,0.2,51.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,14,4,55.0,55.0,245.0,250.32,6.9,0.2,56.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,14,5,55.0,55.0,245.0,251.82,6.9,0.2,55.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,14,6,65.0,65.0,245.0,253.42,6.4,0.2,51.5,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,15,1,135.0,135.0,254.5,255.85,7.1,0.2,57.2,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,15,2,54.0,54.0,254.5,256.54,6.8,0.2,54.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,15,3,33.0,33.0,254.5,257.83,7.1,0.2,57.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,15,4,30.0,30.0,254.5,259.3,,,9.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,15,4,55.0,55.0,254.5,259.55,6.0,0.3,47.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,15,5,65.0,65.0,254.5,261.15,6.2,0.2,50.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,15,6,30.0,30.0,254.5,262.3,,,0.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,15,6,54.0,54.0,254.5,262.54,5.8,0.3,45.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,16,1,64.0,64.0,264.0,264.64,6.3,0.3,50.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,16,2,30.0,30.0,264.0,265.8,,,5.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,16,2,55.0,55.0,264.0,266.05,6.2,0.3,49.5,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,16,3,55.0,55.0,264.0,267.55,5.6,0.3,44.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,16,4,54.0,54.0,264.0,269.04,5.6,0.3,44.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,16,5,65.0,65.0,264.0,270.65,5.6,0.3,44.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,16,6,30.0,30.0,264.0,271.8,,,0.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,16,6,54.0,54.0,264.0,272.04,5.4,0.3,42.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,17,1,60.0,60.0,273.5,274.1,,,9.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,17,1,85.0,85.0,273.5,274.35,6.3,0.2,50.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,17,2,30.0,30.0,273.5,275.3,,,9.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,17,2,55.0,55.0,273.5,275.55,6.5,0.2,52.2,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,17,3,30.0,30.0,273.5,276.8,,,3.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,17,3,55.0,55.0,273.5,277.05,5.9,0.3,46.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,17,4,30.0,30.0,273.5,278.3,,,8.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,17,4,55.0,55.0,273.5,278.55,5.9,0.2,47.5,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,17,5,65.0,65.0,273.5,280.15,6.4,0.2,51.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,17,6,30.0,30.0,273.5,281.3,,,9.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,17,6,56.0,56.0,273.5,281.56,6.0,0.2,48.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,18,1,70.0,70.0,283.0,283.7,,,9.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,18,1,84.0,84.0,283.0,283.84,6.5,0.2,52.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,18,2,40.0,40.0,283.0,284.9,,,5.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,18,2,54.0,54.0,283.0,285.04,5.8,0.2,46.4,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,18,3,30.0,30.0,283.0,286.3,,,7.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,18,3,55.0,55.0,283.0,286.55,6.5,0.2,52.5,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,18,4,30.0,30.0,283.0,287.8,,,6.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,18,4,55.0,55.0,283.0,288.05,6.3,0.2,50.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,18,5,55.0,55.0,283.0,289.55,6.1,0.2,48.5,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,18,6,30.0,30.0,283.0,290.8,,,9.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,18,6,55.0,55.0,283.0,291.05,6.1,0.3,48.2,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,19,1,54.0,54.0,292.5,293.04,6.9,0.2,55.5,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,19,1,60.0,60.0,292.5,293.1,,,6.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,19,2,30.0,30.0,292.5,294.3,,,3.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,19,2,55.0,55.0,292.5,294.55,7.1,0.2,57.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,19,3,55.0,55.0,292.5,296.05,6.4,0.2,51.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,19,4,20.0,20.0,292.5,297.2,,,7.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,19,4,55.0,55.0,292.5,297.55,6.1,0.2,48.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,19,5,30.0,30.0,292.5,298.8,,,9.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,19,5,55.0,55.0,292.5,299.05,5.7,0.3,44.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,19,6,30.0,30.0,292.5,300.3,,,3.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,19,6,55.0,55.0,292.5,300.55,7.1,0.2,57.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,20,1,20.0,20.0,302.0,302.61,,,8.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,20,1,55.0,55.0,302.0,302.96,6.8,0.2,55.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,20,2,30.0,30.0,302.0,304.21,,,9.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,20,2,55.0,55.0,302.0,304.46,7.1,0.2,57.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,20,3,30.0,30.0,302.0,305.71,,,0.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,20,3,55.0,55.0,302.0,305.96,7.0,0.2,56.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,20,4,30.0,30.0,302.0,307.21,,,8.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,20,4,55.0,55.0,302.0,307.46,6.7,0.2,54.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,20,5,55.0,55.0,302.0,308.96,7.0,0.2,56.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,20,6,55.0,55.0,302.0,310.46,5.7,0.6,42.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,21,2,30.0,30.0,311.5,313.3,,,8.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,21,2,55.0,55.0,311.5,313.55,7.2,0.2,58.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,21,3,55.0,55.0,311.5,315.05,7.1,0.2,57.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,21,4,30.0,30.0,311.5,316.3,,,3.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,21,4,65.0,65.0,311.5,316.65,6.7,0.3,52.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,21,5,65.0,65.0,311.5,318.15,5.8,0.2,46.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,21,6,21.0,21.0,311.5,319.21,6.7,0.2,53.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,21,6,30.0,30.0,311.5,319.3,,,6.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,22,1,55.0,55.0,321.0,321.55,6.7,0.2,53.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,22,2,30.0,30.0,321.0,322.8,,,6.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,22,2,55.0,55.0,321.0,323.05,6.4,0.2,51.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,22,3,55.0,55.0,321.0,324.55,5.9,0.3,46.4,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,22,4,30.0,30.0,321.0,325.8,,,0.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,22,4,55.0,55.0,321.0,326.05,6.8,0.2,54.4,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,23,1,124.0,124.0,330.5,331.74,6.4,0.3,51.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,23,2,30.0,30.0,330.5,332.3,,,5.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,23,2,55.0,55.0,330.5,332.55,6.6,0.3,52.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,23,3,55.0,55.0,330.5,334.05,7.0,0.3,56.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,23,4,30.0,30.0,330.5,335.3,,,6.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,23,4,65.0,65.0,330.5,335.65,7.3,0.2,59.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,23,5,55.0,55.0,330.5,337.05,7.3,0.2,58.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,23,6,30.0,30.0,330.5,338.3,,,8.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,23,6,55.0,55.0,330.5,338.55,7.9,0.2,64.2,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,24,1,55.0,55.0,340.0,340.97,6.9,0.3,55.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,24,3,95.0,95.0,340.0,344.37,6.6,0.3,52.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,24,4,30.0,30.0,340.0,345.22,,,6.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,24,4,55.0,55.0,340.0,345.47,6.6,0.3,52.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,24,5,30.0,30.0,340.0,346.72,,,8.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,24,5,55.0,55.0,340.0,346.97,7.4,0.2,59.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,24,6,55.0,55.0,340.0,348.47,6.8,0.2,55.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,25,1,55.0,55.0,349.5,350.46,6.9,0.2,56.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,25,2,55.0,55.0,349.5,351.96,6.8,0.1,55.4,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,25,3,55.0,55.0,349.5,353.46,6.4,0.2,52.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,25,4,30.0,30.0,349.5,354.71,,,2.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,25,4,55.0,55.0,349.5,354.96,7.2,0.2,58.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,25,5,30.0,30.0,349.5,356.21,,,3.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,25,5,55.0,55.0,349.5,356.46,8.8,0.1,71.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,26,2,30.0,30.0,359.0,360.8,,,1.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,26,2,55.0,55.0,359.0,361.05,7.6,0.2,62.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,26,4,30.0,30.0,359.0,363.8,,,3.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,26,4,55.0,55.0,359.0,364.05,7.2,0.2,58.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,26,5,55.0,55.0,359.0,365.55,7.9,0.1,65.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,27,2,30.0,30.0,368.5,370.3,,,0.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,27,2,55.0,55.0,368.5,370.55,7.5,0.2,60.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,27,3,55.0,55.0,368.5,372.05,8.4,0.1,68.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,27,4,55.0,55.0,368.5,373.55,7.0,0.2,57.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,27,5,30.0,30.0,368.5,374.8,,,1.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,27,5,55.0,55.0,368.5,375.05,8.3,0.1,68.4,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,28,1,105.0,105.0,378.0,379.05,7.5,0.2,60.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,28,2,30.0,30.0,378.0,379.8,,,4.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,28,2,55.0,55.0,378.0,380.05,7.2,0.1,58.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,28,3,55.0,55.0,378.0,381.55,6.7,0.2,54.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,28,4,55.0,55.0,378.0,383.05,6.4,0.2,52.2,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,28,6,30.0,30.0,378.0,385.8,,,2.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,28,6,55.0,55.0,378.0,386.05,5.5,0.2,44.4,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,29,1,86.0,86.0,387.5,388.36,5.8,0.2,47.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,29,2,30.0,30.0,387.5,389.3,,,1.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,29,2,55.0,55.0,387.5,389.55,7.2,0.3,58.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,29,3,55.0,55.0,387.5,391.05,6.1,0.3,47.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,29,4,30.0,30.0,387.5,392.3,,,3.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,29,4,55.0,55.0,387.5,392.55,4.7,0.3,36.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,29,5,30.0,30.0,387.5,393.8,,,8.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,29,5,55.0,55.0,387.5,394.05,6.1,0.3,48.6,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,30,2,55.0,55.0,397.0,399.05,6.1,0.2,49.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,30,3,55.0,55.0,397.0,400.55,6.3,0.3,50.4,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,30,4,30.0,30.0,397.0,401.8,,,0.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,30,4,55.0,55.0,397.0,402.05,6.1,0.2,49.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,30,5,52.0,52.0,397.0,403.52,6.1,0.2,48.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,30,6,27.0,27.0,397.0,404.77,,,5.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,30,6,54.0,54.0,397.0,405.04,7.0,0.1,56.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,31,1,107.0,107.0,416.0,417.07,5.8,0.2,47.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,31,2,30.0,30.0,416.0,417.8,,,6.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,31,2,52.0,52.0,416.0,418.02,5.8,0.2,46.4,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,31,3,43.0,43.0,416.0,419.43,,,8.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,31,3,61.0,61.0,416.0,419.61,6.6,0.2,52.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,31,4,28.0,28.0,416.0,420.78,7.0,0.3,55.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,31,4,60.0,60.0,416.0,421.1,,,4.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,31,5,52.0,52.0,416.0,422.52,6.6,0.3,52.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,31,6,20.0,20.0,416.0,423.7,,,5.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,31,6,31.0,31.0,416.0,423.81,6.0,0.2,48.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,32,1,52.0,52.0,435.0,435.95,6.1,0.2,49.9,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,32,2,14.0,14.0,435.0,437.07,,,8.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,32,2,52.0,52.0,435.0,437.45,5.8,0.3,45.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,32,3,69.0,69.0,435.0,439.12,6.6,0.2,53.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,32,4,29.0,29.0,435.0,440.22,,,5.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,32,5,44.0,44.0,435.0,441.87,6.2,0.3,49.3,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,32,6,20.0,20.0,435.0,443.13,,,4.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,32,6,62.0,62.0,435.0,443.55,5.6,0.3,44.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,33,1,6.0,6.0,463.5,463.96,,,0.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,33,2,30.0,30.0,463.5,465.7,,,6.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,33,2,52.0,52.0,463.5,465.92,8.7,0.2,71.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,33,3,33.0,33.0,463.5,467.23,,,6.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,33,3,45.0,45.0,463.5,467.35,8.2,0.2,67.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,33,4,74.0,74.0,463.5,469.14,5.2,0.3,40.5,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,33,5,60.0,60.0,463.5,470.5,4.5,0.5,33.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,33,6,34.0,34.0,463.5,471.74,,,0.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,33,6,72.0,72.0,463.5,472.12,4.5,0.3,34.4,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,34,1,93.0,93.0,492.0,492.93,,,1.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,34,1,129.0,129.0,492.0,493.29,4.2,0.4,32.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,34,2,28.0,28.0,492.0,493.78,,,2.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,34,2,42.0,42.0,492.0,493.92,3.9,0.4,29.5,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,34,3,14.0,14.0,492.0,495.14,,,5.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,34,3,71.0,71.0,492.0,495.71,3.6,0.4,27.0,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,34,4,21.0,21.0,492.0,496.71,,,4.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,34,4,47.0,47.0,492.0,496.97,4.8,0.3,37.4,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,34,5,15.0,15.0,492.0,498.15,4.5,0.4,34.1,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,35,1,91.0,91.0,529.0,529.91,,,4.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,35,1,102.0,102.0,529.0,530.02,3.8,0.4,27.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,35,2,22.0,22.0,529.0,530.72,,,4.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,35,2,33.0,33.0,529.0,530.83,3.7,0.4,26.8,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
42,372,,35,3,21.0,21.0,529.0,532.21,,,0.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,36,1,11.0,11.0,568.0,568.53,,,7.0,CARBONATE BOMB (CaCO3 only),DR. ROBERT KIDD
42,372,,36,1,32.0,32.0,568.0,568.74,4.1,0.5,30.7,LECO WR-12 ANALYZER (total and/or organic),DSDP SHORE LABORATORY
